DateTime,SpCondShallow_uS/cm,ODOShallow_mg/L,TempShallow_C,pHShallow,TurbShallow_NTU+,ChlRFUShallow_RFU,n_obs_SpCondShallow_uS/cm,n_obs_ODOShallow_mg/L,n_obs_TempShallow_C,n_obs_pHShallow,n_obs_TurbShallow_NTU+,n_obs_ChlRFUShallow_RFU
2016-09-29,797.0,9.05,12.59,8.2,101.7,20.4,23,23,23,23,23,23
2016-09-30,,,,,,,0,0,0,0,0,0
2016-10-01,,,,,,,0,0,0,0,0,0
2016-10-02,,,,,,,0,0,0,0,0,0
2016-10-03,,,,,,,0,0,0,0,0,0
2016-10-04,,,,,,,0,0,0,0,0,0
2016-10-05,,,,,,,0,0,0,0,0,0
2016-10-06,,,,,,,0,0,0,0,0,0
2016-10-07,,,,,,,0,0,0,0,0,0
2016-10-08,,,,,,,0,0,0,0,0,0
2016-10-09,,,,,,,0,0,0,0,0,0
2016-10-10,,,,,,,0,0,0,0,0,0
2016-10-11,,,,,,,0,0,0,0,0,0
2016-10-12,,,,,,,0,0,0,0,0,0
2016-10-13,,,,,,,0,0,0,0,0,0
2016-10-14,,,,,,,0,0,0,0,0,0
2016-10-15,,,,,,,0,0,0,0,0,0
2016-10-16,,,,,,,0,0,0,0,0,0
2016-10-17,,,,,,,0,0,0,0,0,0
2016-10-18,,,,,,,0,0,0,0,0,0
2016-10-19,,,,,,,0,0,0,0,0,0
2016-10-20,,,,,,,0,0,0,0,0,0
2016-10-21,,,,,,,0,0,0,0,0,0
2016-10-22,,,,,,,0,0,0,0,0,0
2016-10-23,,,,,,,0,0,0,0,0,0
2016-10-24,,,,,,,0,0,0,0,0,0
2016-10-25,,,,,,,0,0,0,0,0,0
2016-10-26,,,,,,,0,0,0,0,0,0
2016-10-27,,,,,,,0,0,0,0,0,0
2016-10-28,,,,,,,0,0,0,0,0,0
2016-10-29,,,,,,,0,0,0,0,0,0
2016-10-30,,,,,,,0,0,0,0,0,0
2016-10-31,,,,,,,0,0,0,0,0,0
2016-11-01,,,,,,,0,0,0,0,0,0
2016-11-02,,,,,,,0,0,0,0,0,0
2016-11-03,,,,,,,0,0,0,0,0,0
2016-11-04,,,,,,,0,0,0,0,0,0
2016-11-05,,,,,,,0,0,0,0,0,0
2016-11-06,,,,,,,0,0,0,0,0,0
2016-11-07,,,,,,,0,0,0,0,0,0
2016-11-08,,,,,,,0,0,0,0,0,0
2016-11-09,,,,,,,0,0,0,0,0,0
2016-11-10,,,,,,,0,0,0,0,0,0
2016-11-11,,,,,,,0,0,0,0,0,0
2016-11-12,,,,,,,0,0,0,0,0,0
2016-11-13,,,,,,,0,0,0,0,0,0
2016-11-14,,,,,,,0,0,0,0,0,0
2016-11-15,,,,,,,0,0,0,0,0,0
2016-11-16,,,,,,,0,0,0,0,0,0
2016-11-17,,,,,,,0,0,0,0,0,0
2016-11-18,,,,,,,0,0,0,0,0,0
2016-11-19,,,,,,,0,0,0,0,0,0
2016-11-20,,,,,,,0,0,0,0,0,0
2016-11-21,,,,,,,0,0,0,0,0,0
2016-11-22,,,,,,,0,0,0,0,0,0
2016-11-23,,,,,,,0,0,0,0,0,0
2016-11-24,,,,,,,0,0,0,0,0,0
2016-11-25,,,,,,,0,0,0,0,0,0
2016-11-26,,,,,,,0,0,0,0,0,0
2016-11-27,,,,,,,0,0,0,0,0,0
2016-11-28,,,,,,,0,0,0,0,0,0
2016-11-29,,,,,,,0,0,0,0,0,0
2016-11-30,,,,,,,0,0,0,0,0,0
2016-12-01,,,,,,,0,0,0,0,0,0
2016-12-02,,,,,,,0,0,0,0,0,0
2016-12-03,,,,,,,0,0,0,0,0,0
2016-12-04,,,,,,,0,0,0,0,0,0
2016-12-05,,,,,,,0,0,0,0,0,0
2016-12-06,,,,,,,0,0,0,0,0,0
2016-12-07,,,,,,,0,0,0,0,0,0
2016-12-08,,,,,,,0,0,0,0,0,0
2016-12-09,,,,,,,0,0,0,0,0,0
2016-12-10,,,,,,,0,0,0,0,0,0
2016-12-11,,,,,,,0,0,0,0,0,0
2016-12-12,,,,,,,0,0,0,0,0,0
2016-12-13,,,,,,,0,0,0,0,0,0
2016-12-14,,,,,,,0,0,0,0,0,0
2016-12-15,,,,,,,0,0,0,0,0,0
2016-12-16,,,,,,,0,0,0,0,0,0
2016-12-17,,,,,,,0,0,0,0,0,0
2016-12-18,,,,,,,0,0,0,0,0,0
2016-12-19,,,,,,,0,0,0,0,0,0
2016-12-20,,,,,,,0,0,0,0,0,0
2016-12-21,,,,,,,0,0,0,0,0,0
2016-12-22,,,,,,,0,0,0,0,0,0
2016-12-23,,,,,,,0,0,0,0,0,0
2016-12-24,,,,,,,0,0,0,0,0,0
2016-12-25,,,,,,,0,0,0,0,0,0
2016-12-26,,,,,,,0,0,0,0,0,0
2016-12-27,,,,,,,0,0,0,0,0,0
2016-12-28,,,,,,,0,0,0,0,0,0
2016-12-29,,,,,,,0,0,0,0,0,0
2016-12-30,,,,,,,0,0,0,0,0,0
2016-12-31,,,,,,,0,0,0,0,0,0
2017-01-01,,,,,,,0,0,0,0,0,0
2017-01-02,,,,,,,0,0,0,0,0,0
2017-01-03,,,,,,,0,0,0,0,0,0
2017-01-04,,,,,,,0,0,0,0,0,0
2017-01-05,,,,,,,0,0,0,0,0,0
2017-01-06,,,,,,,0,0,0,0,0,0
2017-01-07,,,,,,,0,0,0,0,0,0
2017-01-08,,,,,,,0,0,0,0,0,0
2017-01-09,,,,,,,0,0,0,0,0,0
2017-01-10,,,,,,,0,0,0,0,0,0
2017-01-11,,,,,,,0,0,0,0,0,0
2017-01-12,,,,,,,0,0,0,0,0,0
2017-01-13,,,,,,,0,0,0,0,0,0
2017-01-14,,,,,,,0,0,0,0,0,0
2017-01-15,,,,,,,0,0,0,0,0,0
2017-01-16,,,,,,,0,0,0,0,0,0
2017-01-17,,,,,,,0,0,0,0,0,0
2017-01-18,,,,,,,0,0,0,0,0,0
2017-01-19,,,,,,,0,0,0,0,0,0
2017-01-20,,,,,,,0,0,0,0,0,0
2017-01-21,,,,,,,0,0,0,0,0,0
2017-01-22,,,,,,,0,0,0,0,0,0
2017-01-23,,,,,,,0,0,0,0,0,0
2017-01-24,,,,,,,0,0,0,0,0,0
2017-01-25,,,,,,,0,0,0,0,0,0
2017-01-26,,,,,,,0,0,0,0,0,0
2017-01-27,,,,,,,0,0,0,0,0,0
2017-01-28,,,,,,,0,0,0,0,0,0
2017-01-29,,,,,,,0,0,0,0,0,0
2017-01-30,,,,,,,0,0,0,0,0,0
2017-01-31,,,,,,,0,0,0,0,0,0
2017-02-01,,,,,,,0,0,0,0,0,0
2017-02-02,,,,,,,0,0,0,0,0,0
2017-02-03,,,,,,,0,0,0,0,0,0
2017-02-04,,,,,,,0,0,0,0,0,0
2017-02-05,,,,,,,0,0,0,0,0,0
2017-02-06,,,,,,,0,0,0,0,0,0
2017-02-07,,,,,,,0,0,0,0,0,0
2017-02-08,,,,,,,0,0,0,0,0,0
2017-02-09,,,,,,,0,0,0,0,0,0
2017-02-10,,,,,,,0,0,0,0,0,0
2017-02-11,,,,,,,0,0,0,0,0,0
2017-02-12,,,,,,,0,0,0,0,0,0
2017-02-13,,,,,,,0,0,0,0,0,0
2017-02-14,,,,,,,0,0,0,0,0,0
2017-02-15,,,,,,,0,0,0,0,0,0
2017-02-16,,,,,,,0,0,0,0,0,0
2017-02-17,,,,,,,0,0,0,0,0,0
2017-02-18,,,,,,,0,0,0,0,0,0
2017-02-19,,,,,,,0,0,0,0,0,0
2017-02-20,,,,,,,0,0,0,0,0,0
2017-02-21,,,,,,,0,0,0,0,0,0
2017-02-22,,,,,,,0,0,0,0,0,0
2017-02-23,,,,,,,0,0,0,0,0,0
2017-02-24,,,,,,,0,0,0,0,0,0
2017-02-25,,,,,,,0,0,0,0,0,0
2017-02-26,,,,,,,0,0,0,0,0,0
2017-02-27,,,,,,,0,0,0,0,0,0
2017-02-28,,,,,,,0,0,0,0,0,0
2017-03-01,,,,,,,0,0,0,0,0,0
2017-03-02,,,,,,,0,0,0,0,0,0
2017-03-03,,,,,,,0,0,0,0,0,0
2017-03-04,,,,,,,0,0,0,0,0,0
2017-03-05,,,,,,,0,0,0,0,0,0
2017-03-06,,,,,,,0,0,0,0,0,0
2017-03-07,,,,,,,0,0,0,0,0,0
2017-03-08,,,,,,,0,0,0,0,0,0
2017-03-09,,,,,,,0,0,0,0,0,0
2017-03-10,,,,,,,0,0,0,0,0,0
2017-03-11,,,,,,,0,0,0,0,0,0
2017-03-12,,,,,,,0,0,0,0,0,0
2017-03-13,,,,,,,0,0,0,0,0,0
2017-03-14,,,,,,,0,0,0,0,0,0
2017-03-15,,,,,,,0,0,0,0,0,0
2017-03-16,,,,,,,0,0,0,0,0,0
2017-03-17,,,,,,,0,0,0,0,0,0
2017-03-18,,,,,,,0,0,0,0,0,0
2017-03-19,,,,,,,0,0,0,0,0,0
2017-03-20,,,,,,,0,0,0,0,0,0
2017-03-21,,,,,,,0,0,0,0,0,0
2017-03-22,,,,,,,0,0,0,0,0,0
2017-03-23,,,,,,,0,0,0,0,0,0
2017-03-24,,,,,,,0,0,0,0,0,0
2017-03-25,,,,,,,0,0,0,0,0,0
2017-03-26,,,,,,,0,0,0,0,0,0
2017-03-27,,,,,,,0,0,0,0,0,0
2017-03-28,,,,,,,0,0,0,0,0,0
2017-03-29,,,,,,,0,0,0,0,0,0
2017-03-30,,,,,,,0,0,0,0,0,0
2017-03-31,,,,,,,0,0,0,0,0,0
2017-04-01,,,,,,,0,0,0,0,0,0
2017-04-02,,,,,,,0,0,0,0,0,0
2017-04-03,,,,,,,0,0,0,0,0,0
2017-04-04,,,,,,,0,0,0,0,0,0
2017-04-05,,,,,,,0,0,0,0,0,0
2017-04-06,,,,,,,0,0,0,0,0,0
2017-04-07,,,,,,,0,0,0,0,0,0
2017-04-08,,,,,,,0,0,0,0,0,0
2017-04-09,,,,,,,0,0,0,0,0,0
2017-04-10,,,,,,,0,0,0,0,0,0
2017-04-11,,,,,,,0,0,0,0,0,0
2017-04-12,,,,,,,0,0,0,0,0,0
2017-04-13,,,,,,,0,0,0,0,0,0
2017-04-14,,,,,,,0,0,0,0,0,0
2017-04-15,,,,,,,0,0,0,0,0,0
2017-04-16,,,,,,,0,0,0,0,0,0
2017-04-17,,,,,,,0,0,0,0,0,0
2017-04-18,,,,,,,0,0,0,0,0,0
2017-04-19,,,,,,,0,0,0,0,0,0
2017-04-20,,,,,,,0,0,0,0,0,0
2017-04-21,,,,,,,0,0,0,0,0,0
2017-04-22,,,,,,,0,0,0,0,0,0
2017-04-23,,,,,,,0,0,0,0,0,0
2017-04-24,,,,,,,0,0,0,0,0,0
2017-04-25,,,,,,,0,0,0,0,0,0
2017-04-26,,,,,,,0,0,0,0,0,0
2017-04-27,,,,,,,0,0,0,0,0,0
2017-04-28,,,,,,,0,0,0,0,0,0
2017-04-29,,,,,,,0,0,0,0,0,0
2017-04-30,,,,,,,0,0,0,0,0,0
2017-05-01,,,,,,,0,0,0,0,0,0
2017-05-02,,,,,,,0,0,0,0,0,0
2017-05-03,,,,,,,0,0,0,0,0,0
2017-05-04,,,,,,,0,0,0,0,0,0
2017-05-05,,,,,,,0,0,0,0,0,0
2017-05-06,,,,,,,0,0,0,0,0,0
2017-05-07,,,,,,,0,0,0,0,0,0
2017-05-08,,,,,,,0,0,0,0,0,0
2017-05-09,,,,,,,0,0,0,0,0,0
2017-05-10,935.0,10.82,14.0,8.07,2.1,2.0,41,41,41,41,41,41
2017-05-11,932.5,10.49,13.89,8.07,1.7,1.9,144,144,144,144,143,144
2017-05-12,935.0,9.915,14.465,8.02,1.6,1.8,144,144,144,144,144,144
2017-05-13,938.0,9.735,14.614999999999998,8.0,2.05,1.6,144,144,144,144,144,144
2017-05-14,936.0,10.094999999999999,14.57,8.03,5.0,1.6,144,144,144,144,144,144
2017-05-15,934.0,9.91,14.54,8.03,2.2,1.4,143,143,143,143,143,143
2017-05-16,930.0,10.0,14.4,8.06,1.7,1.4,144,144,144,144,144,144
2017-05-17,933.0,9.87,14.2,8.05,1.4,1.3,144,144,144,144,144,144
2017-05-18,935.0,9.855,14.03,8.04,1.3,1.3,144,144,144,144,144,144
2017-05-19,939.0,10.35,13.66,8.1,0.9,1.5,144,144,144,144,144,144
2017-05-20,935.0,10.48,13.97,8.09,1.0,1.7,128,136,136,136,136,136
2017-05-21,936.0,10.04,14.175,8.06,1.1,1.8,142,143,144,144,144,144
2017-05-22,937.0,10.344999999999999,14.95,8.1,0.9,1.85,144,144,144,144,144,144
2017-05-23,937.0,10.125,15.114999999999998,8.08,1.2,2.2,144,144,144,144,144,144
2017-05-24,939.0,10.52,15.5,8.14,0.9,2.2,144,144,144,144,143,144
2017-05-25,940.0,10.155000000000001,15.370000000000001,8.1,2.45,2.5,144,144,144,144,144,144
2017-05-26,940.0,9.84,14.92,8.11,1.95,3.1,144,144,144,144,144,144
2017-05-27,944.0,10.08,14.54,8.11,5.1,3.2,144,144,144,144,144,143
2017-05-28,943.0,10.535,14.5,8.17,3.2,3.1,144,144,144,144,144,144
2017-05-29,941.0,10.524999999999999,14.84,8.18,2.95,3.0,144,144,144,144,144,143
2017-05-30,940.0,10.08,14.91,8.19,2.3,2.8,110,127,127,127,127,127
2017-05-31,940.0,9.855,14.995000000000001,8.2,1.55,2.8,144,144,144,144,144,144
2017-06-01,939.0,10.305,15.455,8.24,1.2,2.4,144,144,144,144,144,144
2017-06-02,939.0,9.864999999999998,15.915,8.21,1.4,2.6,144,144,144,144,144,144
2017-06-03,940.0,9.335,16.86,8.18,1.8,2.9,144,144,144,144,144,144
2017-06-04,942.0,9.27,17.634999999999998,8.184999999999999,2.5,3.1500000000000004,144,144,144,144,144,144
2017-06-05,943.0,9.44,18.26,8.22,1.9,3.0,144,144,144,144,143,144
2017-06-06,943.0,9.02,18.67,8.18,2.0,2.9,144,144,144,144,144,144
2017-06-07,943.0,8.885000000000002,18.31,8.17,3.1,3.2,144,144,144,144,144,144
2017-06-08,946.0,9.29,18.235,8.21,2.0,2.55,144,144,144,144,144,144
2017-06-09,944.0,9.1,18.994999999999997,8.18,1.5,2.05,144,143,144,144,144,144
2017-06-10,943.0,8.725000000000001,19.11,8.155000000000001,2.3,1.9,144,144,144,144,144,144
2017-06-11,945.0,8.715,19.285,8.16,2.1,2.1,144,144,144,144,144,144
2017-06-12,945.0,8.594999999999999,19.09,8.16,2.5,2.0,144,144,144,144,144,144
2017-06-13,947.5,8.59,18.93,8.16,1.9,2.0,94,119,119,119,119,119
2017-06-14,947.0,8.48,18.93,8.16,2.5,1.9,144,144,144,144,144,144
2017-06-15,947.0,8.19,18.27,8.12,2.2,2.2,144,144,144,144,144,144
2017-06-16,946.0,8.57,17.57,8.14,2.3,2.6,144,144,144,144,144,143
2017-06-17,945.0,9.07,17.66,8.21,1.45,2.6,144,144,144,144,144,144
2017-06-18,944.0,9.295,17.83,8.25,1.1,2.5,144,144,144,144,143,144
2017-06-19,944.0,8.795,17.7,8.18,1.5,2.4,144,144,144,144,144,144
2017-06-20,945.0,8.975000000000001,18.195,8.215,2.4,2.4,144,144,144,144,143,144
2017-06-21,945.0,9.045,18.305,8.24,1.8,2.2,134,134,134,134,134,134
2017-06-22,948.0,8.905000000000001,18.06,8.22,5.15,2.3,144,144,144,144,144,144
2017-06-23,945.0,8.945,17.275,8.24,11.649999999999999,1.9,144,144,144,144,144,144
2017-06-24,945.0,9.15,16.005000000000003,8.24,7.3,1.7,144,144,144,144,144,144
2017-06-25,946.0,9.614999999999998,15.765,8.29,4.4,1.6,144,144,144,144,144,144
2017-06-26,948.0,9.725000000000001,16.38,8.325,3.0,1.4,144,144,141,144,144,144
2017-06-27,950.0,10.03,17.415,8.34,2.7,1.4,144,144,144,144,141,144
2017-06-28,957.0,9.02,17.42,8.27,3.2,1.4,144,144,144,144,144,144
2017-06-29,958.0,8.89,17.525,8.26,2.8,1.6,144,144,144,144,144,144
2017-06-30,958.0,9.02,17.73,8.29,2.3,1.6,144,144,144,144,144,144
2017-07-01,955.0,8.725000000000001,17.46,8.25,2.3,1.7,104,124,124,124,124,124
2017-07-02,954.0,9.305,17.96,8.29,1.6,1.7,144,144,144,144,144,144
2017-07-03,955.0,9.195,18.515,8.25,1.6,1.6,144,144,144,144,144,144
2017-07-04,955.0,8.975000000000001,18.884999999999998,8.25,1.9,1.6,144,144,144,144,144,144
2017-07-05,956.0,9.29,20.21,8.29,1.6,1.6,144,144,144,144,143,144
2017-07-06,957.0,9.175,21.085,8.29,1.6,1.5,144,144,144,144,144,144
2017-07-07,957.0,8.93,21.76,8.27,2.3,1.4,144,144,144,144,144,144
2017-07-08,951.0,10.06,22.78,8.375,3.9499999999999997,1.3,144,144,144,144,144,143
2017-07-09,948.0,12.085,23.39,8.52,6.35,1.8,144,144,144,144,144,143
2017-07-10,948.0,10.27,23.09,8.43,7.300000000000001,1.9,144,144,144,144,144,144
2017-07-11,958.0,11.93,24.085,8.495000000000001,9.350000000000001,2.4,104,124,124,124,124,122
2017-07-12,956.0,9.274999999999999,23.195,8.38,7.9,2.7,144,144,144,144,144,139
2017-07-13,954.0,8.74,22.63,8.38,5.8,3.6,144,144,144,144,144,144
2017-07-14,946.0,8.335,22.125,8.385000000000002,4.2,3.3,144,144,144,144,143,137
2017-07-15,940.0,8.74,22.355,8.39,3.3,4.4,144,144,144,144,144,137
2017-07-16,942.0,9.475000000000001,22.645,8.48,3.0,5.5,144,144,144,144,144,139
2017-07-17,936.0,8.844999999999999,22.91,8.46,3.1,4.6,144,144,144,144,144,138
2017-07-18,934.0,8.78,22.455,8.47,3.3,4.3,144,144,144,144,144,132
2017-07-19,933.0,8.565000000000001,22.195,8.46,3.45,3.5,144,144,144,144,144,141
2017-07-20,928.0,9.585,21.97,8.53,4.5,3.3,144,144,144,144,144,141
2017-07-21,925.5,9.504999999999999,22.355,8.52,4.4,3.1,144,144,144,144,144,144
2017-07-22,922.0,8.364999999999998,22.115000000000002,8.44,3.4,3.1,144,144,144,144,144,138
2017-07-23,922.5,8.165,22.21,8.45,4.6,3.3,144,144,144,144,144,137
2017-07-24,928.0,9.285,22.48,8.51,4.9,3.6,144,142,144,144,144,142
2017-07-25,927.0,8.97,22.535,8.5,5.45,3.5,144,144,144,144,144,141
2017-07-26,929.0,8.555,21.810000000000002,8.44,5.9,3.5,144,144,144,144,144,142
2017-07-27,934.0,9.39,21.765,8.5,6.0,3.5,144,141,144,144,144,144
2017-07-28,926.0,10.06,22.49,8.55,5.4,3.45,144,143,144,144,144,136
2017-07-29,902.0,9.379999999999999,22.015,8.54,7.1,3.7,144,144,144,144,144,141
2017-07-30,896.0,10.21,22.86,8.594999999999999,10.8,4.2,144,141,143,144,144,142
2017-07-31,889.0,9.88,22.88,8.56,10.25,4.0,144,143,144,144,144,144
2017-08-01,885.0,10.325,23.35,8.58,13.25,4.3,144,144,144,144,144,144
2017-08-02,878.0,9.495000000000001,22.8,8.55,14.6,4.6,144,144,144,144,144,144
2017-08-03,885.0,8.504999999999999,22.2,8.5,16.1,4.7,144,144,144,144,144,144
2017-08-04,897.0,8.69,21.78,8.55,25.3,5.4,56,103,115,115,115,114
2017-08-05,905.0,10.52,21.62,8.9,4.95,4.6,128,129,144,144,144,144
2017-08-06,903.0,9.855,21.38,8.86,5.1,5.0,144,144,144,144,144,144
2017-08-07,899.0,9.585,21.06,8.844999999999999,7.7,5.2,144,144,143,144,144,144
2017-08-08,877.0,13.99,21.735,9.08,15.5,5.5,144,144,144,143,144,144
2017-08-09,873.0,11.275,21.26,8.96,14.850000000000001,5.15,134,134,134,134,134,134
2017-08-10,874.0,10.135,20.8,8.885000000000002,12.850000000000001,4.9,144,144,144,144,144,144
2017-08-11,870.0,10.74,20.82,8.99,15.1,5.5,128,135,135,136,136,136
2017-08-12,863.0,10.325,20.64,8.97,6.7,4.2,144,144,144,143,144,144
2017-08-13,861.0,10.2,20.535,8.99,7.2,4.3,144,144,144,144,144,143
2017-08-14,856.0,10.605,20.53,9.0,6.0,4.3,144,144,144,144,144,144
2017-08-15,850.0,10.665,20.33,9.065000000000001,6.6,4.6,134,134,134,134,134,134
2017-08-16,842.0,10.035,20.19,9.05,7.5,4.4,144,144,144,144,144,144
2017-08-17,840.0,10.98,20.485,9.15,7.7,4.3,134,134,134,134,133,134
2017-08-18,840.0,13.39,20.86,9.24,12.850000000000001,4.3,144,143,144,144,144,144
2017-08-19,841.5,11.07,20.555,9.15,10.850000000000001,4.1,144,143,144,144,144,144
2017-08-20,839.0,10.36,20.04,9.07,10.149999999999999,4.0,144,144,144,144,144,144
2017-08-21,843.0,9.825,19.545,9.07,10.0,4.0,144,144,144,144,143,144
2017-08-22,839.5,9.34,18.94,9.02,7.8,3.6,82,113,113,113,113,113
2017-08-23,834.0,9.725000000000001,18.67,8.77,7.2,3.5,144,144,144,144,144,144
2017-08-24,838.0,11.285,18.965,8.83,8.05,3.5,144,144,144,144,144,144
2017-08-25,840.0,9.49,18.835,8.7,6.9,3.3,144,144,144,144,144,144
2017-08-26,824.0,9.295,19.015,8.71,5.8,3.2,144,144,144,144,143,144
2017-08-27,811.0,10.015,19.53,8.75,5.7,3.2,131,144,144,144,144,144
2017-08-28,828.5,11.23,19.5,8.79,4.0,3.0,144,143,144,144,144,144
2017-08-29,825.0,11.63,20.15,8.81,2.6,3.1,133,135,133,135,135,135
2017-08-30,821.0,10.46,20.32,8.76,2.0,2.9,144,144,144,144,144,144
2017-08-31,825.0,8.53,19.65,8.55,2.1,3.0,144,144,144,144,144,144
2017-09-01,814.5,7.52,19.13,8.45,0.9,2.6,144,144,144,144,144,144
2017-09-02,842.0,6.87,18.91,8.28,0.4,2.9,144,144,144,144,133,144
2017-09-03,834.0,7.574999999999999,18.744999999999997,8.27,0.3,3.2,144,144,144,144,112,144
2017-09-04,836.0,8.605,18.66,8.32,0.3,3.2,144,144,144,144,100,144
2017-09-05,839.0,8.48,17.79,8.27,0.3,3.7,144,144,144,144,129,144
2017-09-06,825.0,9.094999999999999,17.375,8.28,0.0,3.8,101,124,124,124,2,124
2017-09-07,781.0,10.614999999999998,17.43,8.385000000000002,,3.5,143,144,144,144,0,144
2017-09-08,778.0,11.42,18.225,8.47,2.0,2.8,111,128,128,128,43,128
2017-09-09,804.0,8.89,17.695,8.27,1.8,3.2,144,144,144,144,144,144
2017-09-10,800.0,9.024999999999999,17.595,8.26,1.3,3.1,144,144,144,144,144,144
2017-09-11,808.0,8.934999999999999,17.63,8.27,1.5,3.3,144,144,144,144,144,144
2017-09-12,810.0,9.17,17.655,8.33,1.8,3.4,144,144,144,144,144,144
2017-09-13,812.0,9.39,17.485,8.35,1.7,3.2,144,144,144,144,144,144
2017-09-14,815.0,9.315000000000001,17.07,8.34,1.8,3.1,144,144,144,144,144,144
2017-09-15,801.0,9.25,16.105,8.33,1.7,2.8,144,144,144,144,144,144
2017-09-16,781.5,9.114999999999998,15.475000000000001,8.28,1.3,2.6,144,144,144,144,144,144
2017-09-17,788.0,9.305,14.825,8.29,1.1,2.5,144,144,144,144,144,144
2017-09-18,801.0,9.27,14.5,8.3,1.0,2.6,144,144,144,144,144,144
2017-09-19,793.0,9.12,14.12,8.27,0.9,2.5,144,144,144,144,144,144
2017-09-20,793.0,9.205,14.03,8.26,0.8,2.3,144,144,144,144,144,144
2017-09-21,807.0,9.065000000000001,13.64,8.24,1.1,2.6,144,144,144,144,144,144
2017-09-22,801.0,9.34,13.36,8.25,1.0,2.4,134,134,134,134,134,134
2017-09-23,790.5,9.4,12.77,8.23,0.7,2.3,144,144,144,144,144,144
2017-09-24,787.0,9.36,12.48,8.23,0.5,2.2,144,144,144,144,144,144
2017-09-25,787.0,9.58,12.37,8.26,0.4,2.1,144,144,144,144,141,144
2017-09-26,785.0,9.335,12.06,8.21,0.5,2.1,144,144,144,144,144,143
2017-09-27,772.0,9.34,11.92,8.17,0.3,1.8,144,144,144,144,140,144
2017-09-28,776.0,9.3,11.96,8.165,0.1,1.8,144,144,144,144,120,144
2017-09-29,779.0,9.64,12.62,8.21,0.1,1.7,144,144,144,144,31,144
2017-09-30,772.0,9.545,12.61,8.15,0.4,1.7,144,144,144,144,97,144
2017-10-01,773.0,9.524999999999999,12.69,8.12,0.2,1.8,144,144,144,144,139,144
2017-10-02,786.0,9.47,12.78,8.11,0.5,1.8,144,144,144,144,138,144
2017-10-03,784.0,9.41,12.09,8.09,0.5,2.0,144,144,144,144,142,144
2017-10-04,776.0,9.625,11.25,8.09,0.6,2.0,144,144,144,144,144,144
2017-10-05,784.0,10.1,10.4,8.09,0.3,2.1,144,144,144,144,138,144
2017-10-06,785.0,10.28,10.16,8.15,0.4,2.3,110,127,127,127,101,127
2017-10-07,780.0,10.51,10.125,8.17,0.0,2.0,144,144,144,144,31,144
2017-10-08,791.0,10.39,10.09,8.14,0.45,2.2,144,144,144,144,140,144
2017-10-09,783.0,10.465,9.22,8.14,2.0,2.4,144,144,144,144,144,144
2017-10-10,749.0,10.72,8.33,8.13,0.6,2.2,144,144,144,144,142,144
2017-10-11,762.0,10.84,8.14,8.17,0.2,2.3,144,144,144,144,108,144
2017-10-12,763.0,10.91,7.91,8.16,0.1,2.3,28,76,76,76,55,76
2017-10-13,,,,,,,0,0,0,0,0,0
2017-10-14,,,,,,,0,0,0,0,0,0
2017-10-15,,,,,,,0,0,0,0,0,0
2017-10-16,,,,,,,0,0,0,0,0,0
2017-10-17,,,,,,,0,0,0,0,0,0
2017-10-18,,,,,,,0,0,0,0,0,0
2017-10-19,,,,,,,0,0,0,0,0,0
2017-10-20,,,,,,,0,0,0,0,0,0
2017-10-21,,,,,,,0,0,0,0,0,0
2017-10-22,,,,,,,0,0,0,0,0,0
2017-10-23,,,,,,,0,0,0,0,0,0
2017-10-24,,,,,,,0,0,0,0,0,0
2017-10-25,,,,,,,0,0,0,0,0,0
2017-10-26,,,,,,,0,0,0,0,0,0
2017-10-27,,,,,,,0,0,0,0,0,0
2017-10-28,,,,,,,0,0,0,0,0,0
2017-10-29,,,,,,,0,0,0,0,0,0
2017-10-30,,,,,,,0,0,0,0,0,0
2017-10-31,,,,,,,0,0,0,0,0,0
2017-11-01,,,,,,,0,0,0,0,0,0
2017-11-02,,,,,,,0,0,0,0,0,0
2017-11-03,,,,,,,0,0,0,0,0,0
2017-11-04,,,,,,,0,0,0,0,0,0
2017-11-05,,,,,,,0,0,0,0,0,0
2017-11-06,,,,,,,0,0,0,0,0,0
2017-11-07,,,,,,,0,0,0,0,0,0
2017-11-08,,,,,,,0,0,0,0,0,0
2017-11-09,,,,,,,0,0,0,0,0,0
2017-11-10,,,,,,,0,0,0,0,0,0
2017-11-11,,,,,,,0,0,0,0,0,0
2017-11-12,,,,,,,0,0,0,0,0,0
2017-11-13,,,,,,,0,0,0,0,0,0
2017-11-14,,,,,,,0,0,0,0,0,0
2017-11-15,,,,,,,0,0,0,0,0,0
2017-11-16,,,,,,,0,0,0,0,0,0
2017-11-17,,,,,,,0,0,0,0,0,0
2017-11-18,,,,,,,0,0,0,0,0,0
2017-11-19,,,,,,,0,0,0,0,0,0
2017-11-20,,,,,,,0,0,0,0,0,0
2017-11-21,,,,,,,0,0,0,0,0,0
2017-11-22,,,,,,,0,0,0,0,0,0
2017-11-23,,,,,,,0,0,0,0,0,0
2017-11-24,,,,,,,0,0,0,0,0,0
2017-11-25,,,,,,,0,0,0,0,0,0
2017-11-26,,,,,,,0,0,0,0,0,0
2017-11-27,,,,,,,0,0,0,0,0,0
2017-11-28,,,,,,,0,0,0,0,0,0
2017-11-29,,,,,,,0,0,0,0,0,0
2017-11-30,,,,,,,0,0,0,0,0,0
2017-12-01,,,,,,,0,0,0,0,0,0
2017-12-02,,,,,,,0,0,0,0,0,0
